209.127,236.317,302.138,315.014,331.961,410.838,457.967,483.438,501.871,505.836,521.799,540.106,558.73,728.106,740.133,764.176,801.179,815.077,838.319,999.56,1024.59,1047.96,1054.19,1136.03,1176.89,1219.4,1244.3,1249.1,1303.19,1307.84,1311.63,1353.24,1359.53,1388.22,1603.91,1642.03,1661.4,1693.07,1697.24,1718.09,1720.01,1753.16,1757.99,1800.68,1818.17,1831.92,1844.23,1998.59,1995.57,2007.92,2016.37,2015.79,2017.78,2030.94,2073.11,2080.08,2085.8,2113.99,2126.18,2140.82,2163.01,2171.01,2197.35,2238.94,2288.82,2376.23,2408.99,2506.91,2554.34,2589.61,2601.04,2605.01,2644.86,2669.21,2689.1
356.47,1424.05,846.796,1921.55,817.474,959.779,944.511,1962.29,699.835,1046.85,1943.62,684.283,1029.98,2100.56,1083.48,2104.82,913.506,919.238,887.73,336.037,308.007,1885.41,1557.11,2187.57,527.972,523.829,116.61,1879.61,1865.04,882.138,623.206,891.125,600.829,1544.22,140.362,130.485,369.839,981.501,986.111,954.885,988.617,978.932,1398.64,1391.51,474.934,2132.34,638.092,583.88,274.182,585.549,610.077,2037.64,601.271,615.55,569.563,1359.95,1745.61,1205.82,1346.92,1762.63,1007.69,1200.19,998.783,104.104,106.392,1827.2,1822,2053.66,108.797,587.161,1785.31,1838.13,1192.68,1841.89,1199.5
278.43,240.399,330.615,340.389,368.007,449.863,504.152,514.587,537.93,553.787,559.807,583.116,610.861,756.297,795.806,790.735,829.588,877.594,873.925,1022.97,1056.93,1060.19,1085.53,1186.95,1213.94,1256.84,1316.29,1299.55,1341.02,1346.99,1351.21,1391.06,1396.6,1469.57,1637.72,1662.95,1679.74,1715.39,1783.62,1752.79,1749.76,1788.73,1797.07,1834.58,1890.75,1896.51,1879.5,2005.49,2017.29,2065.55,2032.84,2062.6,2071.64,2073.97,2083.57,2122.05,2133.76,2167.59,2171.15,2187.11,2192.72,2209.86,2227.83,2281.43,2321.9,2404.02,2440.39,2568.7,2584.95,2598.12,2660.74,2664.39,2685.99,2738.59,2730.88
334.154,1464.97,824.574,1881.09,805.057,948.419,952.077,1941.67,698.404,1032.24,1935.96,690.171,1025.84,2112.96,1059.66,2107.55,883.002,890.853,873.181,311.99,286.397,1912.42,1553.8,2192.98,519.6,535.182,104.841,1866.82,1832.22,896.486,596.242,889.873,569.811,1530.7,131.643,107.407,382.705,957.852,956.557,946.686,981.366,968.124,1398.62,1369.92,459.316,2104.3,607.508,615.999,300.127,578.219,636.078,2057.1,597.302,609.55,607.884,1355.06,1767.97,1204.32,1351.24,1767.56,1003.18,1166.34,1001.88,100.653,90.9973,1814.16,1817.38,2041.7,67.1315,614.576,1794.32,1837.09,1189.23,1853.22,1204.44
